 

stn;time;tre200d0
GVE;19970304;10.1
GVE;19970305;10.2
GVE;19970306;7.2
GVE;19970307;5.4
GVE;19970308;5.9
GVE;19970309;4.9
GVE;19970310;4.3
GVE;19970311;7.6
GVE;19970312;10.3
GVE;19970313;9.4
GVE;19970314;8.1
GVE;19970315;8.4
GVE;19970316;10.1
GVE;19970317;9.6
GVE;19970318;12.1
GVE;19970319;6.9
GVE;19970320;5.9
GVE;19970321;5.6
GVE;19970322;6.0
GVE;19970323;7.4
GVE;19970324;8.3
GVE;19970325;6.2
GVE;19970326;7.9
GVE;19970327;11.7
GVE;19970328;9.5
GVE;19970329;4.9
GVE;19970330;7.2
GVE;19970331;8.0
GVE;19970401;9.2
GVE;19970402;11.5
GVE;19970403;12.5
GVE;19970404;9.0
GVE;19970405;9.2
GVE;19970406;11.0
GVE;19970407;8.3
GVE;19970408;7.5
GVE;19970409;10.4
GVE;19970410;12.3
GVE;19970411;13.7
GVE;19970412;8.5
GVE;19970413;7.5
GVE;19970414;8.6
GVE;19970415;9.8
GVE;19970416;8.2
GVE;19970417;7.7
GVE;19970418;7.7
GVE;19970419;10.6
GVE;19970420;6.3
GVE;19970421;5.4
GVE;19970422;6.3
GVE;19970423;7.3
GVE;19970424;10.4
GVE;19970425;14.6
GVE;19970426;13.7
GVE;19970427;10.4
GVE;19970428;12.3
GVE;19970429;10.7
GVE;19970430;11.1
GVE;19970501;12.2
GVE;19970502;13.1
GVE;19970503;16.4
GVE;19970504;18.4
GVE;19970505;14.1
GVE;19970506;9.1
GVE;19970507;8.6
GVE;19970508;8.1
GVE;19970509;9.6
GVE;19970510;12.2
GVE;19970511;14.8
GVE;19970512;11.5
GVE;19970513;13.1
GVE;19970514;16.8
GVE;19970515;18.8
GVE;19970516;18.5
GVE;19970517;19.0
GVE;19970518;15.3
GVE;19970519;17.0
GVE;19970520;14.3
GVE;19970521;13.1
GVE;19970522;13.3
GVE;19970523;14.9
GVE;19970524;15.1
GVE;19970525;15.3
GVE;19970526;17.9
GVE;19970527;18.1
GVE;19970528;15.3
GVE;19970529;14.5
GVE;19970530;16.8
GVE;19970531;15.4
GVE;19970601;9.6
GVE;19970602;13.4
GVE;19970603;15.0
GVE;19970604;16.4
GVE;19970605;18.1
GVE;19970606;19.4
GVE;19970607;20.7
GVE;19970608;21.3
GVE;19970609;19.4
GVE;19970610;21.1
GVE;19970611;23.6
GVE;19970612;22.0
GVE;19970613;18.6
GVE;19970614;17.9
GVE;19970615;17.7
GVE;19970616;16.4
GVE;19970617;18.2
GVE;19970618;17.2
GVE;19970619;16.1
GVE;19970620;17.3
GVE;19970621;16.0
GVE;19970622;13.2
GVE;19970623;14.8
GVE;19970624;13.1
GVE;19970625;13.7
GVE;19970626;16.4
GVE;19970627;15.8
GVE;19970628;15.6
GVE;19970629;15.5
GVE;19970630;13.6
GVE;19970701;17.0
GVE;19970702;15.2
GVE;19970703;15.0
GVE;19970704;14.9
GVE;19970705;13.5
GVE;19970706;15.4
GVE;19970707;16.8
GVE;19970708;18.5
GVE;19970709;18.8
GVE;19970710;18.5
GVE;19970711;18.8
GVE;19970712;20.1
GVE;19970713;20.6
GVE;19970714;17.8
GVE;19970715;19.8
GVE;19970716;20.6
GVE;19970717;20.4
GVE;19970718;15.7
GVE;19970719;15.5
GVE;19970720;17.0
GVE;19970721;17.1
GVE;19970722;18.8
GVE;19970723;18.1
GVE;19970724;20.2
GVE;19970725;18.0
GVE;19970726;19.2
GVE;19970727;19.9
GVE;19970728;21.5
GVE;19970729;21.8
GVE;19970730;21.4
GVE;19970731;20.1
GVE;19970801;17.3
GVE;19970802;20.6
GVE;19970803;21.5
GVE;19970804;21.5
GVE;19970805;22.4
GVE;19970806;22.1
GVE;19970807;21.5
GVE;19970808;21.7
GVE;19970809;22.3
GVE;19970810;21.8
GVE;19970811;22.2
GVE;19970812;23.4
GVE;19970813;23.0
GVE;19970814;22.5
GVE;19970815;23.2
GVE;19970816;21.7
GVE;19970817;21.0
GVE;19970818;20.9
GVE;19970819;20.7
GVE;19970820;21.0
GVE;19970821;20.6
GVE;19970822;21.0
GVE;19970823;21.9
GVE;19970824;22.8
GVE;19970825;22.6
GVE;19970826;21.3
GVE;19970827;21.5
GVE;19970828;15.9
GVE;19970829;15.0
GVE;19970830;14.2
GVE;19970831;17.7
GVE;19970901;20.1
GVE;19970902;19.1
GVE;19970903;19.5
GVE;19970904;20.1
GVE;19970905;21.2
GVE;19970906;22.7
GVE;19970907;19.4
GVE;19970908;16.8
GVE;19970909;17.8
GVE;19970910;16.4
GVE;19970911;18.3
GVE;19970912;21.2
GVE;19970913;15.2
GVE;19970914;13.0
GVE;19970915;13.4
GVE;19970916;14.9
GVE;19970917;16.3
GVE;19970918;16.4
GVE;19970919;16.4
GVE;19970920;15.7
GVE;19970921;16.3
GVE;19970922;16.1
GVE;19970923;15.3
GVE;19970924;14.1
GVE;19970925;14.6
GVE;19970926;13.6
GVE;19970927;14.3
GVE;19970928;13.9
GVE;19970929;14.9
GVE;19970930;15.1
GVE;19971001;16.0
GVE;19971002;16.7
GVE;19971003;14.1
GVE;19971004;12.8
GVE;19971005;14.2
GVE;19971006;15.1
GVE;19971007;17.3
GVE;19971008;17.8
GVE;19971009;20.1
GVE;19971010;17.0
GVE;19971011;14.5
GVE;19971012;11.8
GVE;19971013;8.5
GVE;19971014;8.0
GVE;19971015;7.5
GVE;19971016;10.7
GVE;19971017;10.3
GVE;19971018;10.1
GVE;19971019;11.1
GVE;19971020;11.5
GVE;19971021;12.2
GVE;19971022;11.2
GVE;19971023;12.1
GVE;19971024;8.4
GVE;19971025;6.0
GVE;19971026;5.5
GVE;19971027;6.9
GVE;19971028;3.0
GVE;19971029;1.8
GVE;19971030;1.2
GVE;19971031;0.3
GVE;19971101;2.1
GVE;19971102;3.4
GVE;19971103;3.3
GVE;19971104;5.5
GVE;19971105;8.5
GVE;19971106;10.8
GVE;19971107;11.4
GVE;19971108;9.4
GVE;19971109;9.7
GVE;19971110;9.6
GVE;19971111;6.8
GVE;19971112;5.2
GVE;19971113;5.3
GVE;19971114;3.9
GVE;19971115;3.7
GVE;19971116;5.8
GVE;19971117;7.5
GVE;19971118;6.1
GVE;19971119;4.5
GVE;19971120;7.4
GVE;19971121;7.1
GVE;19971122;5.2
GVE;19971123;5.1
GVE;19971124;3.5
GVE;19971125;3.5
GVE;19971126;3.0
GVE;19971127;4.9
GVE;19971128;6.4
GVE;19971129;9.1
GVE;19971130;6.6
GVE;19971201;5.5
GVE;19971202;2.2
GVE;19971203;0.8
GVE;19971204;0.6
GVE;19971205;0.9
GVE;19971206;0.3
GVE;19971207;0.1
GVE;19971208;0.6
GVE;19971209;4.7
GVE;19971210;3.4
GVE;19971211;9.6
GVE;19971212;7.9
GVE;19971213;4.4
GVE;19971214;1.7
GVE;19971215;1.7
GVE;19971216;0.2
GVE;19971217;1.4
GVE;19971218;3.6
GVE;19971219;4.8
GVE;19971220;5.5
GVE;19971221;5.3
GVE;19971222;5.4
GVE;19971223;4.3
GVE;19971224;6.3
GVE;19971225;10.1
GVE;19971226;7.6
GVE;19971227;5.4
GVE;19971228;3.6
GVE;19971229;-0.5
GVE;19971230;0.1
GVE;19971231;3.0
GVE;19980101;5.1
GVE;19980102;8.4
GVE;19980103;6.8
GVE;19980104;6.9
GVE;19980105;8.8
GVE;19980106;7.2
GVE;19980107;7.9
GVE;19980108;7.7
GVE;19980109;3.3
GVE;19980110;1.5
GVE;19980111;1.5
GVE;19980112;1.7
GVE;19980113;2.2
GVE;19980114;4.6
GVE;19980115;2.4
GVE;19980116;6.0
GVE;19980117;3.6
GVE;19980118;2.5
GVE;19980119;6.0
GVE;19980120;1.7
GVE;19980121;2.5
GVE;19980122;-0.3
GVE;19980123;0.1
GVE;19980124;-0.2
GVE;19980125;0.1
GVE;19980126;0.4
GVE;19980127;0.0
GVE;19980128;0.3
GVE;19980129;-0.6
GVE;19980130;0.0
GVE;19980131;0.9
GVE;19980201;0.7
GVE;19980202;0.0
GVE;19980203;0.5
GVE;19980204;-1.0
GVE;19980205;-1.6
GVE;19980206;-1.6
GVE;19980207;1.1
GVE;19980208;1.6
GVE;19980209;1.1
GVE;19980210;2.2
GVE;19980211;2.6
GVE;19980212;3.6
GVE;19980213;4.1
GVE;19980214;4.8
GVE;19980215;4.7
GVE;19980216;8.2
GVE;19980217;7.7
GVE;19980218;3.2
GVE;19980219;3.4
GVE;19980220;5.1
GVE;19980221;10.0
GVE;19980222;7.2
GVE;19980223;5.7
GVE;19980224;7.7
GVE;19980225;8.4
GVE;19980226;8.8
GVE;19980227;7.3
GVE;19980228;7.0
GVE;19980301;6.7
GVE;19980302;5.6
GVE;19980303;7.9
GVE;19980304;12.3
GVE;19980305;8.7
GVE;19980306;8.8
GVE;19980307;11.4
GVE;19980308;7.5
GVE;19980309;3.7
GVE;19980310;2.4
GVE;19980311;2.2
GVE;19980312;4.3
GVE;19980313;4.3
GVE;19980314;4.1
GVE;19980315;7.5
GVE;19980316;8.2
GVE;19980317;7.6
GVE;19980318;7.8
GVE;19980319;7.1
GVE;19980320;6.8
GVE;19980321;7.5
GVE;19980322;5.2
GVE;19980323;4.3
GVE;19980324;2.7
GVE;19980325;3.2
GVE;19980326;4.6
GVE;19980327;8.8
GVE;19980328;9.8
GVE;19980329;11.8
GVE;19980330;12.9
GVE;19980331;13.9
GVE;19980401;12.9
GVE;19980402;11.2
GVE;19980403;16.3
GVE;19980404;7.7
GVE;19980405;8.2
GVE;19980406;11.3
GVE;19980407;8.7
GVE;19980408;10.0
GVE;19980409;10.2
GVE;19980410;5.9
GVE;19980411;4.9
GVE;19980412;5.0
GVE;19980413;2.6
GVE;19980414;3.9
GVE;19980415;6.1
GVE;19980416;7.1
GVE;19980417;7.7
GVE;19980418;4.9
GVE;19980419;5.9
GVE;19980420;8.6
GVE;19980421;13.6
GVE;19980422;13.0
GVE;19980423;14.1
GVE;19980424;13.6
GVE;19980425;13.2
GVE;19980426;15.5
GVE;19980427;8.4
GVE;19980428;7.9
GVE;19980429;9.5
GVE;19980430;12.5
GVE;19980501;11.7
GVE;19980502;12.4
GVE;19980503;13.2
GVE;19980504;12.1
GVE;19980505;11.6
GVE;19980506;12.3
GVE;19980507;13.9
GVE;19980508;17.0
GVE;19980509;17.4
GVE;19980510;17.6
GVE;19980511;19.5
GVE;19980512;20.6
GVE;19980513;21.0
GVE;19980514;19.8
GVE;19980515;18.6
GVE;19980516;16.5
GVE;19980517;15.7
GVE;19980518;15.6
GVE;19980519;15.9
GVE;19980520;16.6
GVE;19980521;16.8
GVE;19980522;16.3
GVE;19980523;14.2
GVE;19980524;13.8
GVE;19980525;14.7
GVE;19980526;15.7
GVE;19980527;16.5
GVE;19980528;14.4
GVE;19980529;15.3
GVE;19980530;17.6
GVE;19980531;15.3
GVE;19980601;16.3
GVE;19980602;20.3
GVE;19980603;17.4
GVE;19980604;20.3
GVE;19980605;21.8
GVE;19980606;20.6
GVE;19980607;17.4
GVE;19980608;16.7
GVE;19980609;17.7
GVE;19980610;15.6
GVE;19980611;12.2
GVE;19980612;10.9
GVE;19980613;12.6
GVE;19980614;14.5
GVE;19980615;13.8
GVE;19980616;14.2
GVE;19980617;14.1
GVE;19980618;15.9
GVE;19980619;18.8
GVE;19980620;22.4
GVE;19980621;24.5
GVE;19980622;23.5
GVE;19980623;21.1
GVE;19980624;20.7
GVE;19980625;21.7
GVE;19980626;20.3
GVE;19980627;22.3
GVE;19980628;21.2
GVE;19980629;21.2
GVE;19980630;20.6
GVE;19980701;21.4
GVE;19980702;19.8
GVE;19980703;17.1
GVE;19980704;17.9
GVE;19980705;18.9
GVE;19980706;21.0
GVE;19980707;17.7
GVE;19980708;15.9
GVE;19980709;17.4
GVE;19980710;20.1
GVE;19980711;20.0
GVE;19980712;22.7
GVE;19980713;21.0
GVE;19980714;17.2
GVE;19980715;16.7
GVE;19980716;18.4
GVE;19980717;22.4
GVE;19980718;23.5
GVE;19980719;26.1
GVE;19980720;27.8
GVE;19980721;25.0
GVE;19980722;23.9
GVE;19980723;25.0
GVE;19980724;24.9
GVE;19980725;23.2
GVE;19980726;24.1
GVE;19980727;20.1
GVE;19980728;18.7
GVE;19980729;21.8
GVE;19980730;23.5
GVE;19980731;21.5
GVE;19980801;17.1
GVE;19980802;14.8
GVE;19980803;17.5
GVE;19980804;20.1
GVE;19980805;21.2
GVE;19980806;21.2
GVE;19980807;21.3
GVE;19980808;23.1
GVE;19980809;25.3
GVE;19980810;26.2
GVE;19980811;26.6
GVE;19980812;26.0
GVE;19980813;22.0
GVE;19980814;21.1
GVE;19980815;22.7
GVE;19980816;23.1
GVE;19980817;23.6
GVE;19980818;20.3
GVE;19980819;21.4
GVE;19980820;21.1
GVE;19980821;19.1
GVE;19980822;18.6
GVE;19980823;19.8
GVE;19980824;15.3
GVE;19980825;16.7
GVE;19980826;18.1
GVE;19980827;16.5
GVE;19980828;14.7
GVE;19980829;14.1
GVE;19980830;14.7
GVE;19980831;17.8
GVE;19980901;20.2
GVE;19980902;21.6
GVE;19980903;20.1
GVE;19980904;16.0
GVE;19980905;16.7
GVE;19980906;17.0
GVE;19980907;16.9
GVE;19980908;18.8
GVE;19980909;20.6
GVE;19980910;21.8
GVE;19980911;14.7
GVE;19980912;11.7
GVE;19980913;9.1
GVE;19980914;10.5
GVE;19980915;11.6
GVE;19980916;14.4
GVE;19980917;13.2
GVE;19980918;12.2
GVE;19980919;12.2
GVE;19980920;12.3
GVE;19980921;11.6
GVE;19980922;12.7
GVE;19980923;13.6
GVE;19980924;12.6
GVE;19980925;14.9
GVE;19980926;14.9
GVE;19980927;14.2
GVE;19980928;13.5
GVE;19980929;14.9
GVE;19980930;13.0
GVE;19981001;13.0
GVE;19981002;12.0
GVE;19981003;11.9
GVE;19981004;10.4
GVE;19981005;11.0
GVE;19981006;11.6
GVE;19981007;10.8
GVE;19981008;10.8
GVE;19981009;11.9
GVE;19981010;12.7
GVE;19981011;12.2
GVE;19981012;11.1
GVE;19981013;9.1
GVE;19981014;12.7
GVE;19981015;13.5
GVE;19981016;13.3
GVE;19981017;16.4
GVE;19981018;12.1
GVE;19981019;9.7
GVE;19981020;7.6
GVE;19981021;8.0
GVE;19981022;10.3
GVE;19981023;12.1
GVE;19981024;13.5
GVE;19981025;12.2
GVE;19981026;8.3
GVE;19981027;10.1
GVE;19981028;13.3
GVE;19981029;11.7
GVE;19981030;7.4
GVE;19981031;8.9
GVE;19981101;10.4
GVE;19981102;8.3
GVE;19981103;12.2
GVE;19981104;8.2
GVE;19981105;5.8
GVE;19981106;3.3
GVE;19981107;3.4
GVE;19981108;3.6
GVE;19981109;7.1
GVE;19981110;10.1
GVE;19981111;5.4
GVE;19981112;3.4
GVE;19981113;4.7
GVE;19981114;6.2
GVE;19981115;4.7
GVE;19981116;3.7
GVE;19981117;1.2
GVE;19981118;0.1
GVE;19981119;0.3
GVE;19981120;0.1
GVE;19981121;-1.8
GVE;19981122;-3.0
GVE;19981123;-3.5
GVE;19981124;-1.4
GVE;19981125;-0.8
GVE;19981126;1.7
GVE;19981127;2.3
GVE;19981128;1.4
GVE;19981129;1.6
GVE;19981130;2.4
GVE;19981201;1.5
GVE;19981202;1.3
GVE;19981203;0.1
GVE;19981204;-0.5
GVE;19981205;0.4
GVE;19981206;-0.4
GVE;19981207;-3.5
GVE;19981208;-4.3
GVE;19981209;-2.3
GVE;19981210;0.9
GVE;19981211;4.3
GVE;19981212;2.6
GVE;19981213;7.5
GVE;19981214;3.2
GVE;19981215;1.9
GVE;19981216;1.9
GVE;19981217;2.7
GVE;19981218;1.0
GVE;19981219;4.6
GVE;19981220;1.2
GVE;19981221;1.7
GVE;19981222;-1.2
GVE;19981223;-3.5
GVE;19981224;0.2
GVE;19981225;-0.9
GVE;19981226;2.6
GVE;19981227;7.1
GVE;19981228;8.3
GVE;19981229;3.6
GVE;19981230;1.0
GVE;19981231;1.7
GVE;19990101;2.0
GVE;19990102;3.3
GVE;19990103;6.7
GVE;19990104;8.5
GVE;19990105;4.7
GVE;19990106;1.9
GVE;19990107;6.3
GVE;19990108;8.0
GVE;19990109;3.7
GVE;19990110;2.3
GVE;19990111;1.4
GVE;19990112;-0.6
GVE;19990113;1.0
GVE;19990114;1.6
GVE;19990115;0.4
GVE;19990116;5.3
GVE;19990117;4.3
GVE;19990118;4.9
GVE;19990119;2.2
GVE;19990120;0.7
GVE;19990121;0.3
GVE;19990122;0.4
GVE;19990123;0.2
GVE;19990124;-0.3
GVE;19990125;2.1
GVE;19990126;6.2
GVE;19990127;4.0
GVE;19990128;3.1
GVE;19990129;2.8
GVE;19990130;-2.6
GVE;19990131;-3.5
GVE;19990201;-2.4
GVE;19990202;0.1
GVE;19990203;2.1
GVE;19990204;2.4
GVE;19990205;4.1
GVE;19990206;3.7
GVE;19990207;2.5
GVE;19990208;-1.1
GVE;19990209;2.8
GVE;19990210;-1.9
GVE;19990211;-2.6
GVE;19990212;-3.7
GVE;19990213;-4.7
GVE;19990214;-2.9
GVE;19990215;-1.5
GVE;19990216;1.0
GVE;19990217;2.5
GVE;19990218;2.5
GVE;19990219;5.5
GVE;19990220;7.0
GVE;19990221;7.9
GVE;19990222;4.6
GVE;19990223;2.1
GVE;19990224;1.0
GVE;19990225;3.4
GVE;19990226;3.3
GVE;19990227;5.1
GVE;19990228;6.1
GVE;19990301;7.0
GVE;19990302;9.8
GVE;19990303;10.2
GVE;19990304;3.4
GVE;19990305;4.0
GVE;19990306;2.7
GVE;19990307;1.8
GVE;19990308;2.9
GVE;19990309;11.1
GVE;19990310;10.6
GVE;19990311;7.8
GVE;19990312;8.5
GVE;19990313;9.2
GVE;19990314;10.3
GVE;19990315;9.9
GVE;19990316;9.3
GVE;19990317;7.7
GVE;19990318;6.7
GVE;19990319;5.6
GVE;19990320;4.8
GVE;19990321;6.3
GVE;19990322;5.9
GVE;19990323;6.3
GVE;19990324;7.2
GVE;19990325;9.4
GVE;19990326;9.6
GVE;19990327;5.5
GVE;19990328;5.3
GVE;19990329;5.8
GVE;19990330;7.4
GVE;19990331;8.7
GVE;19990401;10.4
GVE;19990402;11.5
GVE;19990403;11.4
GVE;19990404;12.7
GVE;19990405;11.5
GVE;19990406;14.0
GVE;19990407;9.9
GVE;19990408;9.1
GVE;19990409;9.7
GVE;19990410;9.9
GVE;19990411;9.1
GVE;19990412;6.0
GVE;19990413;6.9
GVE;19990414;8.7
GVE;19990415;2.9
GVE;19990416;4.1
GVE;19990417;5.5
GVE;19990418;5.4
GVE;19990419;7.5
GVE;19990420;7.5
GVE;19990421;10.6
GVE;19990422;11.5
GVE;19990423;9.2
GVE;19990424;9.3
GVE;19990425;11.1
GVE;19990426;12.7
GVE;19990427;14.1
GVE;19990428;12.3
GVE;19990429;13.4
GVE;19990430;14.2
GVE;19990501;14.7
GVE;19990502;15.3
GVE;19990503;16.7
GVE;19990504;16.5
GVE;19990505;16.5
GVE;19990506;17.2
GVE;19990507;16.8
GVE;19990508;14.4
GVE;19990509;14.8
GVE;19990510;17.6
GVE;19990511;17.2
GVE;19990512;18.1
GVE;19990513;19.2
GVE;19990514;15.6
GVE;19990515;13.7
GVE;19990516;14.7
GVE;19990517;11.9
GVE;19990518;15.4
GVE;19990519;14.0
GVE;19990520;12.2
GVE;19990521;13.0
GVE;19990522;14.5
GVE;19990523;15.7
GVE;19990524;17.6
GVE;19990525;18.4
GVE;19990526;18.2
GVE;19990527;20.4
GVE;19990528;21.2
GVE;19990529;22.3
GVE;19990530;22.1
GVE;19990531;21.0
GVE;19990601;21.9
GVE;19990602;20.4
GVE;19990603;18.8
GVE;19990604;15.6
GVE;19990605;15.3
GVE;19990606;12.7
GVE;19990607;14.7
GVE;19990608;14.6
GVE;19990609;15.8
GVE;19990610;14.4
GVE;19990611;16.2
GVE;19990612;16.2
GVE;19990613;17.5
GVE;19990614;15.2
GVE;19990615;17.7
GVE;19990616;18.1
GVE;19990617;19.4
GVE;19990618;18.5
GVE;19990619;17.1
GVE;19990620;17.1
GVE;19990621;15.3
GVE;19990622;14.0
GVE;19990623;15.3
GVE;19990624;17.4
GVE;19990625;20.5
GVE;19990626;18.5
GVE;19990627;19.1
GVE;19990628;17.3
GVE;19990629;18.0
GVE;19990630;19.8
GVE;19990701;20.0
GVE;19990702;22.0
GVE;19990703;24.8
GVE;19990704;25.1
GVE;19990705;22.5
GVE;19990706;18.4
GVE;19990707;18.2
GVE;19990708;19.2
GVE;19990709;18.9
GVE;19990710;19.7
GVE;19990711;21.0
GVE;19990712;22.2
GVE;19990713;22.0
GVE;19990714;20.4
GVE;19990715;19.9
GVE;19990716;19.4
GVE;19990717;21.0
GVE;19990718;22.7
GVE;19990719;22.7
GVE;19990720;23.0
GVE;19990721;23.0
GVE;19990722;19.0
GVE;19990723;17.4
GVE;19990724;18.2
GVE;19990725;19.7
GVE;19990726;21.4
GVE;19990727;22.7
GVE;19990728;20.9
GVE;19990729;22.1
GVE;19990730;21.6
GVE;19990731;20.8
GVE;19990801;21.1
GVE;19990802;21.6
GVE;19990803;22.8
GVE;19990804;21.2
GVE;19990805;23.7
GVE;19990806;23.1
GVE;19990807;21.9
GVE;19990808;21.6
GVE;19990809;22.2
GVE;19990810;21.1
GVE;19990811;18.9
GVE;19990812;17.4
GVE;19990813;17.0
GVE;19990814;19.2
GVE;19990815;20.5
GVE;19990816;17.1
GVE;19990817;18.5
GVE;19990818;19.7
GVE;19990819;17.9
GVE;19990820;16.2
GVE;19990821;16.8
GVE;19990822;17.3
GVE;19990823;18.2
GVE;19990824;21.8
GVE;19990825;22.2
GVE;19990826;20.7
GVE;19990827;20.8
GVE;19990828;20.5
GVE;19990829;19.7
GVE;19990830;18.0
GVE;19990831;18.6
GVE;19990901;19.4
GVE;19990902;19.1
GVE;19990903;17.7
GVE;19990904;18.3
GVE;19990905;19.6
GVE;19990906;18.2
GVE;19990907;19.2
GVE;19990908;19.0
GVE;19990909;19.6
GVE;19990910;19.4
GVE;19990911;20.5
GVE;19990912;20.2
GVE;19990913;21.2
GVE;19990914;20.7
GVE;19990915;19.4
GVE;19990916;18.1
GVE;19990917;17.8
GVE;19990918;16.1
GVE;19990919;16.2
GVE;19990920;16.3
GVE;19990921;16.6
GVE;19990922;18.4
GVE;19990923;19.7
GVE;19990924;20.1
GVE;19990925;18.0
GVE;19990926;16.0
GVE;19990927;15.2
GVE;19990928;14.8
GVE;19990929;16.7
GVE;19990930;14.6
GVE;19991001;14.3
GVE;19991002;14.7
GVE;19991003;11.9
GVE;19991004;9.6
GVE;19991005;8.0
GVE;19991006;9.0
GVE;19991007;8.2
GVE;19991008;9.8
GVE;19991009;11.6
GVE;19991010;11.5
GVE;19991011;11.0
GVE;19991012;12.5
GVE;19991013;12.6
GVE;19991014;13.7
GVE;19991015;12.3
GVE;19991016;11.1
GVE;19991017;11.4
GVE;19991018;7.8
GVE;19991019;8.1
GVE;19991020;10.0
GVE;19991021;10.7
GVE;19991022;10.7
GVE;19991023;12.0
GVE;19991024;10.8
GVE;19991025;12.1
GVE;19991026;12.3
GVE;19991027;11.0
GVE;19991028;11.5
GVE;19991029;14.2
GVE;19991030;14.4
GVE;19991031;13.6
GVE;19991101;12.7
GVE;19991102;14.3
GVE;19991103;11.1
GVE;19991104;9.9
GVE;19991105;12.2
GVE;19991106;8.7
GVE;19991107;6.4
GVE;19991108;7.0
GVE;19991109;8.1
GVE;19991110;6.4
GVE;19991111;4.8
GVE;19991112;4.6
GVE;19991113;5.1
GVE;19991114;4.6
GVE;19991115;4.7
GVE;19991116;4.0
GVE;19991117;1.4
GVE;19991118;1.9
GVE;19991119;1.0
GVE;19991120;-0.3
GVE;19991121;-1.7
GVE;19991122;-1.7
GVE;19991123;-0.4
GVE;19991124;2.8
GVE;19991125;2.8
GVE;19991126;1.4
GVE;19991127;1.0
GVE;19991128;0.1
GVE;19991129;0.3
GVE;19991130;0.2
GVE;19991201;1.2
GVE;19991202;4.5
GVE;19991203;4.7
GVE;19991204;7.2
GVE;19991205;2.4
GVE;19991206;-0.7
GVE;19991207;3.7
GVE;19991208;7.5
GVE;19991209;7.8
GVE;19991210;5.9
GVE;19991211;3.9
GVE;19991212;8.3
GVE;19991213;4.6
GVE;19991214;5.4
GVE;19991215;1.7
GVE;19991216;-0.1
GVE;19991217;-1.4
GVE;19991218;3.7
GVE;19991219;7.6
GVE;19991220;0.2
GVE;19991221;-0.7
GVE;19991222;-2.5
GVE;19991223;0.7
GVE;19991224;5.1
GVE;19991225;8.9
GVE;19991226;9.6
GVE;19991227;6.2
GVE;19991228;2.7
GVE;19991229;1.7
GVE;19991230;-0.8
GVE;19991231;-0.2
GVE;20000101;1.7
GVE;20000102;3.0
GVE;20000103;2.4
GVE;20000104;2.8
GVE;20000105;4.9
GVE;20000106;4.0
GVE;20000107;2.6
GVE;20000108;2.3
GVE;20000109;4.1
GVE;20000110;4.8
GVE;20000111;4.3
GVE;20000112;2.7
GVE;20000113;0.1
GVE;20000114;-0.2
GVE;20000115;-0.3
GVE;20000116;0.0
GVE;20000117;-0.3
GVE;20000118;1.9
GVE;20000119;2.9
GVE;20000120;-0.1
GVE;20000121;0.8
GVE;20000122;0.0
GVE;20000123;1.0
GVE;20000124;-1.7
GVE;20000125;-4.9
GVE;20000126;-5.4
GVE;20000127;-4.7
GVE;20000128;-3.4
GVE;20000129;2.6
GVE;20000130;8.0
GVE;20000131;5.1
GVE;20000201;3.0
GVE;20000202;7.0
GVE;20000203;4.6
GVE;20000204;2.2
GVE;20000205;3.0
GVE;20000206;4.7
GVE;20000207;8.3
GVE;20000208;8.8
GVE;20000209;6.5
GVE;20000210;4.2
GVE;20000211;5.9
GVE;20000212;4.6
GVE;20000213;4.2
GVE;20000214;3.6
GVE;20000215;7.8
GVE;20000216;5.5
GVE;20000217;2.1
GVE;20000218;3.5
GVE;20000219;6.6
GVE;20000220;2.6
GVE;20000221;1.5
GVE;20000222;1.1
GVE;20000223;1.3
GVE;20000224;2.6
GVE;20000225;6.1
GVE;20000226;6.1
GVE;20000227;6.2
GVE;20000228;10.5
GVE;20000229;8.7
GVE;20000301;7.0
GVE;20000302;3.9
GVE;20000303;5.6
GVE;20000304;5.7
GVE;20000305;2.3
GVE;20000306;3.0
GVE;20000307;6.4
GVE;20000308;7.3
GVE;20000309;11.1
GVE;20000310;10.0
GVE;20000311;10.8
GVE;20000312;9.1
GVE;20000313;8.3
GVE;20000314;11.4
GVE;20000315;7.4
GVE;20000316;6.5
GVE;20000317;8.1
GVE;20000318;8.0
GVE;20000319;7.9
GVE;20000320;6.0
GVE;20000321;5.7
GVE;20000322;7.6
GVE;20000323;7.7
GVE;20000324;8.6
GVE;20000325;9.7
GVE;20000326;7.8
GVE;20000327;5.6
GVE;20000328;5.3
GVE;20000329;5.0
GVE;20000330;6.0
GVE;20000331;6.2
GVE;20000401;6.7
GVE;20000402;7.2
GVE;20000403;11.1
GVE;20000404;10.3
GVE;20000405;9.1
GVE;20000406;7.3
GVE;20000407;6.5
GVE;20000408;8.0
GVE;20000409;8.7
GVE;20000410;10.9
GVE;20000411;10.8
GVE;20000412;8.6
GVE;20000413;9.4
GVE;20000414;13.7
GVE;20000415;10.9
GVE;20000416;8.5
GVE;20000417;8.9
GVE;20000418;9.2
GVE;20000419;9.6
GVE;20000420;11.1
GVE;20000421;14.8
GVE;20000422;16.9
GVE;20000423;13.9
GVE;20000424;10.0
GVE;20000425;11.6
GVE;20000426;15.2
GVE;20000427;15.4
GVE;20000428;12.9
GVE;20000429;11.9
GVE;20000430;14.4
GVE;20000501;16.2
GVE;20000502;16.8
GVE;20000503;15.9
GVE;20000504;16.9
GVE;20000505;15.7
GVE;20000506;14.9
GVE;20000507;16.7
