 

stn;time;rka150d0
GVE;19970310;0.0
GVE;19970311;0.0
GVE;19970312;0.0
GVE;19970313;0.0
GVE;19970314;0.6
GVE;19970315;0.0
GVE;19970316;0.0
GVE;19970317;0.0
GVE;19970318;0.0
GVE;19970319;5.0
GVE;19970320;0.0
GVE;19970321;0.0
GVE;19970322;0.0
GVE;19970323;0.0
GVE;19970324;0.3
GVE;19970325;0.0
GVE;19970326;0.0
GVE;19970327;0.0
GVE;19970328;0.5
GVE;19970329;0.0
GVE;19970330;0.0
GVE;19970331;0.0
GVE;19970401;0.0
GVE;19970402;0.0
GVE;19970403;0.0
GVE;19970404;0.0
GVE;19970405;0.0
GVE;19970406;0.0
GVE;19970407;0.0
GVE;19970408;0.0
GVE;19970409;0.0
GVE;19970410;0.0
GVE;19970411;0.0
GVE;19970412;0.0
GVE;19970413;0.0
GVE;19970414;0.0
GVE;19970415;0.0
GVE;19970416;0.0
GVE;19970417;0.0
GVE;19970418;0.0
GVE;19970419;0.0
GVE;19970420;0.5
GVE;19970421;0.0
GVE;19970422;0.0
GVE;19970423;0.0
GVE;19970424;0.0
GVE;19970425;0.1
GVE;19970426;11.9
GVE;19970427;14.5
GVE;19970428;2.6
GVE;19970429;12.1
GVE;19970430;0.4
GVE;19970501;0.0
GVE;19970502;0.0
GVE;19970503;0.0
GVE;19970504;0.1
GVE;19970505;11.1
GVE;19970506;16.0
GVE;19970507;0.0
GVE;19970508;0.1
GVE;19970509;28.7
GVE;19970510;0.0
GVE;19970511;0.5
GVE;19970512;13.4
GVE;19970513;8.8
GVE;19970514;0.0
GVE;19970515;0.0
GVE;19970516;4.4
GVE;19970517;1.7
GVE;19970518;8.1
GVE;19970519;0.0
GVE;19970520;11.4
GVE;19970521;4.0
GVE;19970522;6.7
GVE;19970523;0.0
GVE;19970524;0.8
GVE;19970525;0.1
GVE;19970526;0.0
GVE;19970527;0.0
GVE;19970528;0.0
GVE;19970529;0.0
GVE;19970530;0.0
GVE;19970531;0.0
GVE;19970601;19.0
GVE;19970602;0.5
GVE;19970603;2.0
GVE;19970604;0.0
GVE;19970605;0.2
GVE;19970606;0.0
GVE;19970607;0.0
GVE;19970608;5.2
GVE;19970609;0.0
GVE;19970610;0.0
GVE;19970611;0.0
GVE;19970612;6.5
GVE;19970613;1.7
GVE;19970614;4.3
GVE;19970615;0.0
GVE;19970616;0.6
GVE;19970617;0.0
GVE;19970618;0.0
GVE;19970619;0.0
GVE;19970620;1.6
GVE;19970621;57.2
GVE;19970622;21.6
GVE;19970623;0.2
GVE;19970624;9.4
GVE;19970625;0.7
GVE;19970626;13.2
GVE;19970627;1.8
GVE;19970628;0.1
GVE;19970629;8.4
GVE;19970630;9.0
GVE;19970701;1.8
GVE;19970702;20.3
GVE;19970703;13.4
GVE;19970704;22.2
GVE;19970705;9.4
GVE;19970706;0.0
GVE;19970707;0.0
GVE;19970708;0.0
GVE;19970709;0.0
GVE;19970710;9.4
GVE;19970711;0.2
GVE;19970712;0.0
GVE;19970713;0.0
GVE;19970714;24.1
GVE;19970715;0.0
GVE;19970716;0.0
GVE;19970717;5.6
GVE;19970718;15.3
GVE;19970719;0.3
GVE;19970720;0.0
GVE;19970721;0.0
GVE;19970722;0.0
GVE;19970723;11.0
GVE;19970724;6.6
GVE;19970725;0.8
GVE;19970726;1.1
GVE;19970727;0.0
GVE;19970728;0.0
GVE;19970729;0.0
GVE;19970730;0.0
GVE;19970731;0.0
GVE;19970801;0.0
GVE;19970802;0.0
GVE;19970803;0.0
GVE;19970804;0.0
GVE;19970805;1.0
GVE;19970806;0.0
GVE;19970807;0.5
GVE;19970808;0.0
GVE;19970809;0.0
GVE;19970810;0.0
GVE;19970811;16.6
GVE;19970812;0.0
GVE;19970813;2.9
GVE;19970814;0.0
GVE;19970815;0.0
GVE;19970816;0.3
GVE;19970817;0.1
GVE;19970818;0.0
GVE;19970819;0.0
GVE;19970820;0.0
GVE;19970821;0.0
GVE;19970822;0.0
GVE;19970823;0.0
GVE;19970824;0.0
GVE;19970825;0.0
GVE;19970826;0.0
GVE;19970827;1.9
GVE;19970828;29.9
GVE;19970829;0.6
GVE;19970830;0.4
GVE;19970831;0.0
GVE;19970901;0.0
GVE;19970902;15.8
GVE;19970903;0.0
GVE;19970904;0.0
GVE;19970905;0.0
GVE;19970906;0.0
GVE;19970907;0.0
GVE;19970908;0.0
GVE;19970909;0.0
GVE;19970910;0.0
GVE;19970911;0.0
GVE;19970912;22.4
GVE;19970913;7.1
GVE;19970914;0.0
GVE;19970915;0.0
GVE;19970916;0.0
GVE;19970917;0.0
GVE;19970918;0.0
GVE;19970919;0.0
GVE;19970920;0.0
GVE;19970921;0.0
GVE;19970922;0.0
GVE;19970923;0.0
GVE;19970924;0.0
GVE;19970925;0.0
GVE;19970926;0.0
GVE;19970927;0.0
GVE;19970928;0.0
GVE;19970929;0.0
GVE;19970930;0.0
GVE;19971001;0.0
GVE;19971002;0.0
GVE;19971003;0.0
GVE;19971004;0.0
GVE;19971005;0.0
GVE;19971006;0.0
GVE;19971007;15.7
GVE;19971008;0.0
GVE;19971009;0.0
GVE;19971010;16.1
GVE;19971011;4.6
GVE;19971012;12.0
GVE;19971013;0.0
GVE;19971014;0.1
GVE;19971015;2.4
GVE;19971016;1.0
GVE;19971017;0.0
GVE;19971018;0.0
GVE;19971019;0.0
GVE;19971020;0.0
GVE;19971021;1.3
GVE;19971022;0.0
GVE;19971023;6.2
GVE;19971024;0.0
GVE;19971025;0.0
GVE;19971026;0.0
GVE;19971027;0.0
GVE;19971028;0.0
GVE;19971029;0.0
GVE;19971030;0.0
GVE;19971031;0.0
GVE;19971101;0.0
GVE;19971102;0.0
GVE;19971103;0.0
GVE;19971104;3.8
GVE;19971105;2.7
GVE;19971106;4.0
GVE;19971107;2.1
GVE;19971108;3.3
GVE;19971109;13.5
GVE;19971110;3.3
GVE;19971111;13.1
GVE;19971112;29.4
GVE;19971113;0.5
GVE;19971114;0.0
GVE;19971115;0.0
GVE;19971116;1.1
GVE;19971117;0.0
GVE;19971118;0.0
GVE;19971119;4.5
GVE;19971120;3.8
GVE;19971121;0.0
GVE;19971122;0.0
GVE;19971123;0.0
GVE;19971124;0.0
GVE;19971125;0.0
GVE;19971126;0.0
GVE;19971127;0.2
GVE;19971128;2.4
GVE;19971129;3.9
GVE;19971130;0.6
GVE;19971201;0.2
GVE;19971202;16.5
GVE;19971203;0.1
GVE;19971204;0.0
GVE;19971205;0.0
GVE;19971206;0.0
GVE;19971207;0.0
GVE;19971208;0.0
GVE;19971209;0.6
GVE;19971210;2.4
GVE;19971211;15.9
GVE;19971212;5.2
GVE;19971213;0.0
GVE;19971214;0.0
GVE;19971215;0.0
GVE;19971216;0.0
GVE;19971217;0.1
GVE;19971218;3.7
GVE;19971219;9.3
GVE;19971220;21.8
GVE;19971221;0.0
GVE;19971222;0.0
GVE;19971223;0.0
GVE;19971224;0.1
GVE;19971225;0.8
GVE;19971226;9.3
GVE;19971227;2.3
GVE;19971228;0.4
GVE;19971229;0.0
GVE;19971230;0.0
GVE;19971231;0.0
GVE;19980101;1.5
GVE;19980102;23.4
GVE;19980103;4.5
GVE;19980104;0.0
GVE;19980105;0.7
GVE;19980106;5.3
GVE;19980107;1.8
GVE;19980108;0.0
GVE;19980109;0.0
GVE;19980110;0.0
GVE;19980111;0.0
GVE;19980112;0.0
GVE;19980113;0.0
GVE;19980114;2.6
GVE;19980115;0.0
GVE;19980116;17.6
GVE;19980117;0.7
GVE;19980118;10.0
GVE;19980119;14.0
GVE;19980120;5.9
GVE;19980121;0.0
GVE;19980122;0.0
GVE;19980123;0.0
GVE;19980124;0.0
GVE;19980125;0.1
GVE;19980126;0.0
GVE;19980127;0.0
GVE;19980128;0.0
GVE;19980129;0.0
GVE;19980130;0.0
GVE;19980131;0.0
GVE;19980201;0.0
GVE;19980202;0.0
GVE;19980203;0.0
GVE;19980204;0.0
GVE;19980205;0.0
GVE;19980206;0.0
GVE;19980207;0.0
GVE;19980208;0.0
GVE;19980209;0.0
GVE;19980210;0.0
GVE;19980211;0.0
GVE;19980212;0.0
GVE;19980213;0.0
GVE;19980214;0.0
GVE;19980215;0.0
GVE;19980216;0.0
GVE;19980217;0.0
GVE;19980218;0.0
GVE;19980219;0.0
GVE;19980220;0.0
GVE;19980221;0.0
GVE;19980222;12.8
GVE;19980223;0.7
GVE;19980224;0.0
GVE;19980225;0.0
GVE;19980226;0.0
GVE;19980227;0.0
GVE;19980228;0.0
GVE;19980301;0.1
GVE;19980302;0.0
GVE;19980303;0.2
GVE;19980304;0.0
GVE;19980305;2.8
GVE;19980306;0.0
GVE;19980307;3.1
GVE;19980308;7.7
GVE;19980309;1.1
GVE;19980310;0.0
GVE;19980311;3.8
GVE;19980312;1.0
GVE;19980313;0.0
GVE;19980314;0.0
GVE;19980315;0.0
GVE;19980316;0.0
GVE;19980317;0.0
GVE;19980318;0.0
GVE;19980319;0.0
GVE;19980320;0.0
GVE;19980321;0.0
GVE;19980322;0.0
GVE;19980323;0.0
GVE;19980324;0.0
GVE;19980325;0.0
GVE;19980326;0.0
GVE;19980327;0.0
GVE;19980328;0.0
GVE;19980329;0.0
GVE;19980330;0.0
GVE;19980331;0.0
GVE;19980401;0.3
GVE;19980402;2.9
GVE;19980403;0.3
GVE;19980404;23.3
GVE;19980405;1.1
GVE;19980406;0.0
GVE;19980407;16.8
GVE;19980408;0.2
GVE;19980409;0.2
GVE;19980410;12.2
GVE;19980411;3.2
GVE;19980412;2.5
GVE;19980413;2.7
GVE;19980414;0.0
GVE;19980415;21.1
GVE;19980416;0.2
GVE;19980417;4.7
GVE;19980418;4.0
GVE;19980419;0.2
GVE;19980420;0.4
GVE;19980421;0.5
GVE;19980422;0.0
GVE;19980423;0.0
GVE;19980424;0.0
GVE;19980425;0.3
GVE;19980426;0.0
GVE;19980427;11.2
GVE;19980428;1.2
GVE;19980429;0.0
GVE;19980430;0.0
GVE;19980501;6.0
GVE;19980502;0.0
GVE;19980503;0.0
GVE;19980504;0.0
GVE;19980505;0.0
GVE;19980506;0.0
GVE;19980507;0.0
GVE;19980508;0.0
GVE;19980509;0.0
GVE;19980510;0.0
GVE;19980511;0.0
GVE;19980512;0.0
GVE;19980513;0.0
GVE;19980514;0.0
GVE;19980515;0.0
GVE;19980516;0.0
GVE;19980517;0.0
GVE;19980518;0.0
GVE;19980519;0.0
GVE;19980520;0.0
GVE;19980521;0.0
GVE;19980522;0.0
GVE;19980523;0.0
GVE;19980524;0.0
GVE;19980525;0.0
GVE;19980526;0.0
GVE;19980527;4.2
GVE;19980528;7.4
GVE;19980529;4.9
GVE;19980530;0.0
GVE;19980531;2.0
GVE;19980601;0.0
GVE;19980602;11.0
GVE;19980603;5.7
GVE;19980604;2.3
GVE;19980605;0.0
GVE;19980606;0.8
GVE;19980607;5.8
GVE;19980608;0.1
GVE;19980609;0.0
GVE;19980610;15.7
GVE;19980611;13.9
GVE;19980612;1.2
GVE;19980613;0.0
GVE;19980614;1.8
GVE;19980615;6.1
GVE;19980616;0.4
GVE;19980617;0.0
GVE;19980618;0.0
GVE;19980619;0.0
GVE;19980620;0.0
GVE;19980621;0.0
GVE;19980622;0.0
GVE;19980623;0.0
GVE;19980624;0.0
GVE;19980625;0.1
GVE;19980626;1.3
GVE;19980627;1.6
GVE;19980628;0.0
GVE;19980629;0.0
GVE;19980630;0.0
GVE;19980701;5.6
GVE;19980702;34.8
GVE;19980703;9.5
GVE;19980704;0.0
GVE;19980705;0.0
GVE;19980706;0.0
GVE;19980707;16.0
GVE;19980708;0.0
GVE;19980709;0.0
GVE;19980710;0.0
GVE;19980711;0.0
GVE;19980712;0.0
GVE;19980713;2.6
GVE;19980714;0.5
GVE;19980715;0.0
GVE;19980716;0.0
GVE;19980717;0.1
GVE;19980718;0.0
GVE;19980719;0.0
GVE;19980720;0.0
GVE;19980721;0.0
GVE;19980722;0.0
GVE;19980723;0.0
GVE;19980724;0.0
GVE;19980725;0.0
GVE;19980726;0.0
GVE;19980727;5.5
GVE;19980728;1.9
GVE;19980729;0.0
GVE;19980730;0.0
GVE;19980731;0.0
GVE;19980801;4.8
GVE;19980802;14.1
GVE;19980803;2.0
GVE;19980804;0.0
GVE;19980805;0.0
GVE;19980806;0.0
GVE;19980807;0.0
GVE;19980808;0.0
GVE;19980809;0.0
GVE;19980810;0.0
GVE;19980811;0.0
GVE;19980812;1.2
GVE;19980813;0.5
GVE;19980814;0.0
GVE;19980815;0.0
GVE;19980816;0.0
GVE;19980817;0.0
GVE;19980818;3.0
GVE;19980819;0.0
GVE;19980820;0.0
GVE;19980821;0.9
GVE;19980822;2.7
GVE;19980823;0.2
GVE;19980824;0.4
GVE;19980825;0.0
GVE;19980826;0.0
GVE;19980827;0.0
GVE;19980828;0.0
GVE;19980829;0.0
GVE;19980830;0.0
GVE;19980831;0.0
GVE;19980901;0.0
GVE;19980902;0.2
GVE;19980903;4.8
GVE;19980904;37.7
GVE;19980905;16.1
GVE;19980906;0.0
GVE;19980907;0.0
GVE;19980908;0.0
GVE;19980909;0.0
GVE;19980910;5.6
GVE;19980911;29.5
GVE;19980912;4.9
GVE;19980913;11.9
GVE;19980914;7.4
GVE;19980915;5.7
GVE;19980916;1.9
GVE;19980917;0.1
GVE;19980918;0.0
GVE;19980919;0.0
GVE;19980920;0.0
GVE;19980921;0.0
GVE;19980922;0.0
GVE;19980923;0.0
GVE;19980924;0.0
GVE;19980925;0.1
GVE;19980926;5.1
GVE;19980927;5.6
GVE;19980928;8.7
GVE;19980929;0.7
GVE;19980930;26.9
GVE;19981001;0.1
GVE;19981002;10.4
GVE;19981003;1.2
GVE;19981004;2.7
GVE;19981005;4.5
GVE;19981006;12.8
GVE;19981007;0.0
GVE;19981008;0.0
GVE;19981009;0.0
GVE;19981010;0.1
GVE;19981011;3.2
GVE;19981012;0.0
GVE;19981013;0.0
GVE;19981014;0.0
GVE;19981015;0.0
GVE;19981016;0.0
GVE;19981017;3.4
GVE;19981018;3.1
GVE;19981019;0.0
GVE;19981020;0.0
GVE;19981021;0.0
GVE;19981022;0.0
GVE;19981023;0.5
GVE;19981024;5.8
GVE;19981025;27.4
GVE;19981026;12.5
GVE;19981027;0.0
GVE;19981028;0.3
GVE;19981029;3.8
GVE;19981030;8.3
GVE;19981031;1.2
GVE;19981101;11.5
GVE;19981102;0.0
GVE;19981103;15.0
GVE;19981104;22.2
GVE;19981105;2.5
GVE;19981106;0.0
GVE;19981107;0.0
GVE;19981108;0.0
GVE;19981109;0.0
GVE;19981110;12.1
GVE;19981111;0.0
GVE;19981112;0.7
GVE;19981113;0.5
GVE;19981114;7.0
GVE;19981115;3.8
GVE;19981116;3.4
GVE;19981117;0.0
GVE;19981118;0.0
GVE;19981119;0.0
GVE;19981120;0.0
GVE;19981121;0.0
GVE;19981122;0.0
GVE;19981123;0.0
GVE;19981124;0.0
GVE;19981125;4.8
GVE;19981126;2.5
GVE;19981127;2.3
GVE;19981128;0.0
GVE;19981129;0.4
GVE;19981130;0.1
GVE;19981201;0.0
GVE;19981202;0.0
GVE;19981203;0.0
GVE;19981204;0.0
GVE;19981205;0.0
GVE;19981206;1.3
GVE;19981207;0.0
GVE;19981208;0.0
GVE;19981209;1.0
GVE;19981210;0.3
GVE;19981211;12.3
GVE;19981212;2.7
GVE;19981213;1.7
GVE;19981214;0.0
GVE;19981215;0.0
GVE;19981216;0.0
GVE;19981217;0.0
GVE;19981218;0.0
GVE;19981219;0.0
GVE;19981220;12.2
GVE;19981221;0.0
GVE;19981222;0.0
GVE;19981223;0.0
GVE;19981224;1.5
GVE;19981225;0.0
GVE;19981226;0.0
GVE;19981227;0.0
GVE;19981228;0.0
GVE;19981229;0.0
GVE;19981230;0.0
GVE;19981231;0.0
GVE;19990101;0.0
GVE;19990102;3.1
GVE;19990103;4.9
GVE;19990104;0.1
GVE;19990105;0.0
GVE;19990106;0.0
GVE;19990107;0.0
GVE;19990108;7.1
GVE;19990109;0.2
GVE;19990110;0.1
GVE;19990111;2.7
GVE;19990112;0.0
GVE;19990113;0.2
GVE;19990114;0.9
GVE;19990115;0.0
GVE;19990116;0.0
GVE;19990117;0.1
GVE;19990118;7.3
GVE;19990119;0.0
GVE;19990120;0.0
GVE;19990121;0.0
GVE;19990122;0.0
GVE;19990123;0.0
GVE;19990124;0.0
GVE;19990125;0.0
GVE;19990126;5.4
GVE;19990127;7.8
GVE;19990128;18.1
GVE;19990129;0.2
GVE;19990130;0.0
GVE;19990131;0.0
GVE;19990201;0.0
GVE;19990202;0.0
GVE;19990203;0.0
GVE;19990204;0.0
GVE;19990205;4.6
GVE;19990206;8.6
GVE;19990207;10.3
GVE;19990208;3.3
GVE;19990209;17.4
GVE;19990210;0.0
GVE;19990211;0.2
GVE;19990212;0.0
GVE;19990213;0.0
GVE;19990214;0.0
GVE;19990215;0.0
GVE;19990216;0.0
GVE;19990217;2.3
GVE;19990218;9.0
GVE;19990219;4.6
GVE;19990220;17.8
GVE;19990221;14.1
GVE;19990222;11.8
GVE;19990223;3.7
GVE;19990224;0.8
GVE;19990225;0.0
GVE;19990226;0.0
GVE;19990227;0.0
GVE;19990228;0.4
GVE;19990301;1.7
GVE;19990302;0.1
GVE;19990303;0.0
GVE;19990304;24.1
GVE;19990305;5.9
GVE;19990306;2.3
GVE;19990307;0.7
GVE;19990308;1.7
GVE;19990309;0.0
GVE;19990310;0.0
GVE;19990311;0.0
GVE;19990312;0.0
GVE;19990313;0.0
GVE;19990314;0.0
GVE;19990315;0.0
GVE;19990316;0.0
GVE;19990317;0.0
GVE;19990318;0.0
GVE;19990319;0.0
GVE;19990320;0.0
GVE;19990321;0.8
GVE;19990322;6.9
GVE;19990323;0.0
GVE;19990324;0.0
GVE;19990325;0.4
GVE;19990326;18.1
GVE;19990327;12.0
GVE;19990328;0.0
GVE;19990329;0.0
GVE;19990330;0.0
GVE;19990331;0.0
GVE;19990401;0.0
GVE;19990402;0.0
GVE;19990403;0.0
GVE;19990404;3.0
GVE;19990405;0.0
GVE;19990406;6.3
GVE;19990407;17.9
GVE;19990408;0.1
GVE;19990409;0.0
GVE;19990410;0.0
GVE;19990411;2.5
GVE;19990412;12.6
GVE;19990413;9.8
GVE;19990414;3.2
GVE;19990415;9.1
GVE;19990416;0.0
GVE;19990417;0.0
GVE;19990418;4.7
GVE;19990419;0.0
GVE;19990420;3.5
GVE;19990421;21.8
GVE;19990422;3.0
GVE;19990423;1.3
GVE;19990424;1.7
GVE;19990425;0.0
GVE;19990426;0.1
GVE;19990427;0.0
GVE;19990428;0.0
GVE;19990429;16.2
GVE;19990430;0.1
GVE;19990501;0.0
GVE;19990502;0.0
GVE;19990503;0.0
GVE;19990504;0.8
GVE;19990505;4.2
GVE;19990506;0.1
GVE;19990507;4.0
GVE;19990508;17.2
GVE;19990509;0.0
GVE;19990510;0.3
GVE;19990511;1.9
GVE;19990512;8.0
GVE;19990513;2.5
GVE;19990514;2.0
GVE;19990515;2.6
GVE;19990516;0.0
GVE;19990517;5.4
GVE;19990518;2.9
GVE;19990519;10.3
GVE;19990520;12.4
GVE;19990521;6.3
GVE;19990522;1.4
GVE;19990523;0.0
GVE;19990524;0.0
GVE;19990525;0.1
GVE;19990526;0.0
GVE;19990527;0.0
GVE;19990528;0.0
GVE;19990529;0.0
GVE;19990530;0.0
GVE;19990531;0.2
GVE;19990601;0.0
GVE;19990602;8.0
GVE;19990603;4.6
GVE;19990604;0.0
GVE;19990605;3.0
GVE;19990606;13.1
GVE;19990607;12.3
GVE;19990608;7.0
GVE;19990609;0.0
GVE;19990610;10.5
GVE;19990611;0.0
GVE;19990612;0.0
GVE;19990613;0.0
GVE;19990614;10.2
GVE;19990615;0.0
GVE;19990616;0.0
GVE;19990617;0.0
GVE;19990618;0.0
GVE;19990619;0.0
GVE;19990620;0.0
GVE;19990621;0.8
GVE;19990622;0.0
GVE;19990623;0.0
GVE;19990624;0.0
GVE;19990625;0.0
GVE;19990626;6.0
GVE;19990627;17.6
GVE;19990628;4.3
GVE;19990629;0.1
GVE;19990630;0.0
GVE;19990701;0.0
GVE;19990702;0.0
GVE;19990703;0.0
GVE;19990704;0.0
GVE;19990705;35.4
GVE;19990706;5.7
GVE;19990707;0.6
GVE;19990708;0.0
GVE;19990709;0.0
GVE;19990710;0.2
GVE;19990711;0.7
GVE;19990712;0.0
GVE;19990713;4.4
GVE;19990714;14.7
GVE;19990715;0.0
GVE;19990716;0.0
GVE;19990717;0.0
GVE;19990718;0.2
GVE;19990719;0.0
GVE;19990720;0.0
GVE;19990721;0.0
GVE;19990722;0.0
GVE;19990723;0.0
GVE;19990724;0.0
GVE;19990725;0.0
GVE;19990726;0.0
GVE;19990727;21.9
GVE;19990728;3.1
GVE;19990729;0.1
GVE;19990730;0.0
GVE;19990731;0.0
GVE;19990801;0.0
GVE;19990802;0.0
GVE;19990803;7.0
GVE;19990804;0.0
GVE;19990805;0.0
GVE;19990806;20.8
GVE;19990807;0.0
GVE;19990808;18.5
GVE;19990809;3.0
GVE;19990810;27.7
GVE;19990811;0.1
GVE;19990812;1.3
GVE;19990813;0.0
GVE;19990814;0.0
GVE;19990815;0.7
GVE;19990816;9.1
GVE;19990817;0.0
GVE;19990818;7.7
GVE;19990819;13.2
GVE;19990820;7.8
GVE;19990821;0.0
GVE;19990822;0.0
GVE;19990823;0.8
GVE;19990824;0.0
GVE;19990825;0.0
GVE;19990826;0.4
GVE;19990827;0.0
GVE;19990828;4.7
GVE;19990829;0.0
GVE;19990830;0.0
GVE;19990831;0.0
GVE;19990901;0.0
GVE;19990902;0.0
GVE;19990903;0.0
GVE;19990904;0.0
GVE;19990905;0.0
GVE;19990906;1.9
GVE;19990907;0.0
GVE;19990908;0.0
GVE;19990909;0.0
GVE;19990910;0.0
GVE;19990911;0.0
GVE;19990912;0.0
GVE;19990913;0.0
GVE;19990914;0.0
GVE;19990915;3.0
GVE;19990916;5.3
GVE;19990917;0.0
GVE;19990918;0.1
GVE;19990919;0.8
GVE;19990920;15.8
GVE;19990921;2.6
GVE;19990922;0.0
GVE;19990923;1.6
GVE;19990924;0.0
GVE;19990925;62.1
GVE;19990926;14.8
GVE;19990927;1.5
GVE;19990928;16.4
GVE;19990929;0.2
GVE;19990930;23.4
GVE;19991001;3.1
GVE;19991002;0.7
GVE;19991003;26.2
GVE;19991004;2.7
GVE;19991005;0.1
GVE;19991006;0.0
GVE;19991007;0.0
GVE;19991008;0.0
GVE;19991009;0.0
GVE;19991010;0.0
GVE;19991011;0.0
GVE;19991012;0.0
GVE;19991013;0.9
GVE;19991014;0.0
GVE;19991015;0.0
GVE;19991016;0.0
GVE;19991017;0.0
GVE;19991018;3.1
GVE;19991019;14.7
GVE;19991020;0.0
GVE;19991021;1.0
GVE;19991022;1.0
GVE;19991023;32.5
GVE;19991024;8.4
GVE;19991025;38.1
GVE;19991026;0.0
GVE;19991027;0.1
GVE;19991028;0.0
GVE;19991029;0.0
GVE;19991030;3.8
GVE;19991031;1.6
GVE;19991101;0.0
GVE;19991102;21.6
GVE;19991103;5.6
GVE;19991104;0.0
GVE;19991105;0.0
GVE;19991106;9.2
GVE;19991107;0.0
GVE;19991108;0.0
GVE;19991109;0.0
GVE;19991110;2.6
GVE;19991111;13.3
GVE;19991112;0.0
GVE;19991113;0.0
GVE;19991114;2.6
GVE;19991115;0.0
GVE;19991116;1.0
GVE;19991117;0.3
GVE;19991118;4.2
GVE;19991119;1.8
GVE;19991120;0.0
GVE;19991121;0.0
GVE;19991122;0.0
GVE;19991123;0.0
GVE;19991124;0.0
GVE;19991125;0.0
GVE;19991126;0.0
GVE;19991127;0.0
GVE;19991128;0.0
GVE;19991129;0.0
GVE;19991130;0.0
GVE;19991201;0.0
GVE;19991202;0.1
GVE;19991203;0.0
GVE;19991204;2.1
GVE;19991205;0.6
GVE;19991206;0.0
GVE;19991207;0.0
GVE;19991208;0.0
GVE;19991209;12.5
GVE;19991210;4.1
GVE;19991211;16.0
GVE;19991212;8.3
GVE;19991213;7.1
GVE;19991214;8.6
GVE;19991215;0.0
GVE;19991216;0.0
GVE;19991217;0.0
GVE;19991218;10.4
GVE;19991219;9.0
GVE;19991220;0.0
GVE;19991221;0.0
GVE;19991222;0.0
GVE;19991223;0.0
GVE;19991224;0.0
GVE;19991225;5.5
GVE;19991226;19.2
GVE;19991227;11.9
GVE;19991228;16.2
GVE;19991229;0.7
GVE;19991230;0.0
GVE;19991231;0.0
GVE;20000101;0.0
GVE;20000102;0.0
GVE;20000103;0.0
GVE;20000104;0.0
GVE;20000105;0.2
GVE;20000106;0.0
GVE;20000107;0.0
GVE;20000108;0.0
GVE;20000109;0.5
GVE;20000110;1.8
GVE;20000111;0.0
GVE;20000112;0.0
GVE;20000113;0.0
GVE;20000114;0.0
GVE;20000115;0.0
GVE;20000116;0.0
GVE;20000117;0.0
GVE;20000118;0.0
GVE;20000119;0.0
GVE;20000120;0.0
GVE;20000121;0.0
GVE;20000122;2.0
GVE;20000123;1.4
GVE;20000124;0.0
GVE;20000125;0.0
GVE;20000126;0.0
GVE;20000127;0.0
GVE;20000128;0.0
GVE;20000129;5.5
GVE;20000130;7.8
GVE;20000131;0.0
GVE;20000201;0.0
GVE;20000202;6.8
GVE;20000203;0.1
GVE;20000204;0.0
GVE;20000205;0.0
GVE;20000206;0.0
GVE;20000207;0.4
GVE;20000208;23.5
GVE;20000209;0.1
GVE;20000210;0.3
GVE;20000211;8.7
GVE;20000212;0.0
GVE;20000213;1.4
GVE;20000214;0.0
GVE;20000215;3.5
GVE;20000216;13.0
GVE;20000217;1.1
GVE;20000218;5.7
GVE;20000219;1.5
GVE;20000220;0.0
GVE;20000221;0.0
GVE;20000222;0.0
GVE;20000223;0.0
GVE;20000224;0.0
GVE;20000225;0.0
GVE;20000226;0.0
GVE;20000227;0.0
GVE;20000228;0.0
GVE;20000229;17.8
GVE;20000301;21.8
GVE;20000302;0.5
GVE;20000303;0.0
GVE;20000304;8.5
GVE;20000305;0.0
GVE;20000306;0.0
GVE;20000307;0.0
GVE;20000308;0.0
GVE;20000309;0.0
GVE;20000310;0.0
GVE;20000311;0.0
GVE;20000312;0.0
GVE;20000313;0.0
GVE;20000314;1.1
GVE;20000315;4.5
GVE;20000316;0.0
GVE;20000317;0.0
GVE;20000318;0.0
GVE;20000319;0.0
GVE;20000320;0.0
GVE;20000321;0.0
GVE;20000322;0.0
GVE;20000323;0.0
GVE;20000324;2.7
GVE;20000325;0.0
GVE;20000326;7.8
GVE;20000327;1.0
GVE;20000328;0.0
GVE;20000329;6.7
GVE;20000330;0.1
GVE;20000331;0.7
GVE;20000401;0.6
GVE;20000402;0.8
GVE;20000403;0.8
GVE;20000404;1.7
GVE;20000405;1.0
GVE;20000406;0.0
GVE;20000407;0.0
GVE;20000408;0.0
GVE;20000409;0.3
GVE;20000410;0.0
GVE;20000411;7.3
GVE;20000412;5.3
GVE;20000413;16.4
GVE;20000414;0.0
GVE;20000415;3.9
GVE;20000416;5.5
GVE;20000417;10.6
GVE;20000418;0.0
GVE;20000419;0.0
GVE;20000420;0.0
GVE;20000421;0.0
GVE;20000422;0.0
GVE;20000423;17.5
GVE;20000424;4.0
GVE;20000425;0.0
GVE;20000426;0.0
GVE;20000427;0.0
GVE;20000428;0.3
GVE;20000429;3.4
GVE;20000430;0.0
GVE;20000501;0.0
GVE;20000502;0.0
GVE;20000503;12.3
GVE;20000504;2.1
GVE;20000505;4.4
GVE;20000506;1.3
GVE;20000507;0.8
GVE;20000508;0.0
GVE;20000509;0.8
GVE;20000510;0.1
GVE;20000511;5.2
GVE;20000512;0.0
GVE;20000513;0.0
GVE;20000514;0.0
GVE;20000515;0.0
GVE;20000516;0.0
GVE;20000517;3.1
